id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13,docs-14,docs-delta-docs-percent-14,docs-percent-14
HND,2021-05-01,Honduras,29,0,4.2,51,0,7.4,37,0,5.4,4,0,0.6,423,0,61.4,36,0,5.2,12,0,1.7,34,0,4.9,28,0,4.1,11,0,1.6,5,0,0.7,1,0,0.1,17,0,2.5,1,0,0.1
HND,2021-05-02,Honduras,29,0.0,5.3,46,-9.8,8.4,23,-37.8,4.2,10,150.0,1.8,338,-20.1,61.7,40,11.1,7.3,6,-50.0,1.1,9,-73.5,1.6,22,-21.4,4.0,9,-18.2,1.6,3,-40.0,0.5,3,200.0,0.5,9,-47.1,1.6,1,0.0,0.2
HND,2021-05-03,Honduras,29,0.0,3.8,59,28.3,7.8,28,21.7,3.7,15,50.0,2.0,470,39.1,62.1,35,-12.5,4.6,9,50.0,1.2,24,166.7,3.2,30,36.4,4.0,15,66.7,2.0,8,166.7,1.1,3,0.0,0.4,25,177.8,3.3,7,600.0,0.9
HND,2021-05-04,Honduras,42,44.8,4.4,82,39.0,8.6,33,17.9,3.5,19,26.7,2.0,590,25.5,61.8,48,37.1,5.0,9,0.0,0.9,22,-8.3,2.3,48,60.0,5.0,9,-40.0,0.9,4,-50.0,0.4,1,-66.7,0.1,45,80.0,4.7,3,-57.1,0.3
HND,2021-05-05,Honduras,45,7.1,4.0,77,-6.1,6.8,34,3.0,3.0,11,-42.1,1.0,732,24.1,64.6,57,18.8,5.0,9,0.0,0.8,28,27.3,2.5,48,0.0,4.2,15,66.7,1.3,11,175.0,1.0,2,100.0,0.2,50,11.1,4.4,15,400.0,1.3
HND,2021-05-06,Honduras,38,-15.6,4.0,55,-28.6,5.7,33,-2.9,3.4,17,54.5,1.8,627,-14.3,65.2,43,-24.6,4.5,6,-33.3,0.6,17,-39.3,1.8,46,-4.2,4.8,16,6.7,1.7,13,18.2,1.4,6,200.0,0.6,42,-16.0,4.4,2,-86.7,0.2
JAM,2021-05-01,Jamaica,43,0,5.3,164,0,20.3,59,0,7.3,8,0,1.0,223,0,27.7,46,0,5.7,18,0,2.2,29,0,3.6,130,0,16.1,33,0,4.1,4,0,0.5,20,0,2.5,16,0,2.0,13,0,1.6
JAM,2021-05-02,Jamaica,64,48.8,9.6,132,-19.5,19.8,29,-50.8,4.3,6,-25.0,0.9,178,-20.2,26.6,47,2.2,7.0,10,-44.4,1.5,25,-13.8,3.7,117,-10.0,17.5,19,-42.4,2.8,6,50.0,0.9,16,-20.0,2.4,16,0.0,2.4,3,-76.9,0.4
JAM,2021-05-03,Jamaica,38,-40.6,4.7,121,-8.3,15.0,23,-20.7,2.9,11,83.3,1.4,212,19.1,26.3,48,2.1,6.0,14,40.0,1.7,39,56.0,4.8,216,84.6,26.8,29,52.6,3.6,7,16.7,0.9,21,31.2,2.6,17,6.2,2.1,9,200.0,1.1
JAM,2021-05-04,Jamaica,88,131.6,9.9,133,9.9,15.0,31,34.8,3.5,11,0.0,1.2,243,14.6,27.4,35,-27.1,3.9,15,7.1,1.7,41,5.1,4.6,178,-17.6,20.1,33,13.8,3.7,6,-14.3,0.7,30,42.9,3.4,34,100.0,3.8,9,0.0,1.0
JAM,2021-05-05,Jamaica,65,-26.1,6.6,133,0.0,13.4,43,38.7,4.3,13,18.2,1.3,289,18.9,29.2,46,31.4,4.7,21,40.0,2.1,47,14.6,4.8,245,37.6,24.8,22,-33.3,2.2,5,-16.7,0.5,19,-36.7,1.9,31,-8.8,3.1,10,11.1,1.0
JAM,2021-05-06,Jamaica,30,-53.8,3.1,138,3.8,14.2,66,53.5,6.8,12,-7.7,1.2,266,-8.0,27.3,28,-39.1,2.9,25,19.0,2.6,76,61.7,7.8,216,-11.8,22.2,34,54.5,3.5,2,-60.0,0.2,46,142.1,4.7,26,-16.1,2.7,8,-20.0,0.8
MEX,2021-05-01,México,115,0,6.0,142,0,7.4,108,0,5.7,28,0,1.5,877,0,45.9,192,0,10.0,49,0,2.6,122,0,6.4,57,0,3.0,37,0,1.9,36,0,1.9,53,0,2.8,80,0,4.2,15,0,0.8
MEX,2021-05-02,México,116,0.9,7.8,77,-45.8,5.2,55,-49.1,3.7,22,-21.4,1.5,707,-19.4,47.7,183,-4.7,12.3,54,10.2,3.6,76,-37.7,5.1,43,-24.6,2.9,32,-13.5,2.2,27,-25.0,1.8,13,-75.5,0.9,65,-18.8,4.4,12,-20.0,0.8
MEX,2021-05-03,México,121,4.3,5.1,98,27.3,4.1,98,78.2,4.1,32,45.5,1.4,1217,72.1,51.5,311,69.9,13.2,73,35.2,3.1,105,38.2,4.4,71,65.1,3.0,56,75.0,2.4,52,92.6,2.2,9,-30.8,0.4,97,49.2,4.1,23,91.7,1.0
MEX,2021-05-04,México,211,74.4,7.9,173,76.5,6.5,146,49.0,5.4,67,109.4,2.5,1169,-3.9,43.6,219,-29.6,8.2,48,-34.2,1.8,116,10.5,4.3,214,201.4,8.0,52,-7.1,1.9,119,128.8,4.4,27,200.0,1.0,105,8.2,3.9,13,-43.5,0.5
MEX,2021-05-05,México,150,-28.9,6.0,136,-21.4,5.4,188,28.8,7.5,51,-23.9,2.0,1135,-2.9,45.1,214,-2.3,8.5,51,6.2,2.0,136,17.2,5.4,169,-21.0,6.7,48,-7.7,1.9,92,-22.7,3.7,17,-37.0,0.7,114,8.6,4.5,13,0.0,0.5
MEX,2021-05-06,México,202,34.7,7.7,108,-20.6,4.1,105,-44.1,4.0,25,-51.0,1.0,1379,21.5,52.6,210,-1.9,8.0,48,-5.9,1.8,121,-11.0,4.6,203,20.1,7.7,36,-25.0,1.4,50,-45.7,1.9,16,-5.9,0.6,102,-10.5,3.9,16,23.1,0.6
NIC,2021-05-01,Nicaragua,25,0,3.1,79,0,9.7,37,0,4.6,7,0,0.9,477,0,58.7,34,0,4.2,15,0,1.8,28,0,3.4,41,0,5.0,12,0,1.5,14,0,1.7,6,0,0.7,36,0,4.4,2,0,0.2
NIC,2021-05-02,Nicaragua,27,8.0,4.6,65,-17.7,11.0,14,-62.2,2.4,17,142.9,2.9,341,-28.5,57.9,50,47.1,8.5,7,-53.3,1.2,11,-60.7,1.9,22,-46.3,3.7,7,-41.7,1.2,5,-64.3,0.8,0,-100.0,0,23,-36.1,3.9,0,-100.0,0
NIC,2021-05-03,Nicaragua,33,22.2,4.6,56,-13.8,7.7,10,-28.6,1.4,6,-64.7,0.8,500,46.6,69.2,49,-2.0,6.8,4,-42.9,0.6,14,27.3,1.9,16,-27.3,2.2,9,28.6,1.2,5,0.0,0.7,0,0,0,18,-21.7,2.5,3,100,0.4
NIC,2021-05-04,Nicaragua,64,93.9,7.2,66,17.9,7.4,18,80.0,2.0,15,150.0,1.7,522,4.4,58.5,43,-12.2,4.8,6,50.0,0.7,7,-50.0,0.8,55,243.8,6.2,15,66.7,1.7,6,20.0,0.7,24,100,2.7,49,172.2,5.5,2,-33.3,0.2
NIC,2021-05-05,Nicaragua,49,-23.4,4.8,88,33.3,8.6,34,88.9,3.3,9,-40.0,0.9,614,17.6,59.7,33,-23.3,3.2,9,50.0,0.9,12,71.4,1.2,61,10.9,5.9,20,33.3,1.9,12,100.0,1.2,20,-16.7,1.9,57,16.3,5.5,10,400.0,1.0
NIC,2021-05-06,Nicaragua,48,-2.0,5.2,67,-23.9,7.3,25,-26.5,2.7,8,-11.1,0.9,554,-9.8,60.5,56,69.7,6.1,6,-33.3,0.7,21,75.0,2.3,34,-44.3,3.7,12,-40.0,1.3,6,-50.0,0.7,11,-45.0,1.2,60,5.3,6.6,7,-30.0,0.8
PAN,2021-05-01,Panamá,82,0,6.7,166,0,13.5,63,0,5.1,27,0,2.2,504,0,41.1,88,0,7.2,30,0,2.4,74,0,6.0,89,0,7.3,21,0,1.7,16,0,1.3,9,0,0.7,41,0,3.3,17,0,1.4
PAN,2021-05-02,Panamá,95,15.9,10.1,93,-44.0,9.9,39,-38.1,4.1,42,55.6,4.5,400,-20.6,42.6,63,-28.4,6.7,23,-23.3,2.4,21,-71.6,2.2,52,-41.6,5.5,24,14.3,2.6,12,-25.0,1.3,6,-33.3,0.6,52,26.8,5.5,18,5.9,1.9
PAN,2021-05-03,Panamá,104,9.5,9.2,130,39.8,11.5,42,7.7,3.7,26,-38.1,2.3,476,19.0,42.2,68,7.9,6.0,22,-4.3,2.0,46,119.0,4.1,122,134.6,10.8,25,4.2,2.2,14,16.7,1.2,6,0.0,0.5,36,-30.8,3.2,10,-44.4,0.9
PAN,2021-05-04,Panamá,114,9.6,9.5,119,-8.5,9.9,75,78.6,6.3,26,0.0,2.2,466,-2.1,38.9,86,26.5,7.2,16,-27.3,1.3,58,26.1,4.8,121,-0.8,10.1,25,0.0,2.1,13,-7.1,1.1,13,116.7,1.1,56,55.6,4.7,10,0.0,0.8
PAN,2021-05-05,Panamá,94,-17.5,6.9,159,33.6,11.6,59,-21.3,4.3,46,76.9,3.4,551,18.2,40.4,90,4.7,6.6,20,25.0,1.5,60,3.4,4.4,133,9.9,9.7,29,16.0,2.1,14,7.7,1.0,17,30.8,1.2,80,42.9,5.9,13,30.0,1.0
PAN,2021-05-06,Panamá,94,0.0,6.7,163,2.5,11.6,89,50.8,6.3,54,17.4,3.9,559,1.5,39.9,101,12.2,7.2,21,5.0,1.5,55,-8.3,3.9,120,-9.8,8.6,29,0.0,2.1,19,35.7,1.4,14,-17.6,1.0,71,-11.2,5.1,13,0.0,0.9
PRY,2021-05-01,Paraguay,129,0,5.5,164,0,6.9,142,0,6.0,21,0,0.9,1458,0,61.8,96,0,4.1,75,0,3.2,86,0,3.6,63,0,2.7,29,0,1.2,23,0,1.0,14,0,0.6,51,0,2.2,9,0,0.4
PRY,2021-05-02,Paraguay,85,-34.1,5.6,127,-22.6,8.3,117,-17.6,7.7,17,-19.0,1.1,884,-39.4,58.0,76,-20.8,5.0,43,-42.7,2.8,39,-54.7,2.6,48,-23.8,3.1,22,-24.1,1.4,17,-26.1,1.1,14,0.0,0.9,30,-41.2,2.0,6,-33.3,0.4
PRY,2021-05-03,Paraguay,136,60.0,6.4,142,11.8,6.7,107,-8.5,5.1,34,100.0,1.6,1305,47.6,61.7,69,-9.2,3.3,49,14.0,2.3,58,48.7,2.7,73,52.1,3.5,35,59.1,1.7,29,70.6,1.4,6,-57.1,0.3,59,96.7,2.8,12,100.0,0.6
PRY,2021-05-04,Paraguay,169,24.3,8.2,168,18.3,8.2,103,-3.7,5.0,35,2.9,1.7,1153,-11.6,56.1,81,17.4,3.9,42,-14.3,2.0,61,5.2,3.0,103,41.1,5.0,33,-5.7,1.6,27,-6.9,1.3,10,66.7,0.5,65,10.2,3.2,7,-41.7,0.3
PRY,2021-05-05,Paraguay,197,16.6,8.8,154,-8.3,6.9,100,-2.9,4.5,28,-20.0,1.3,1300,12.7,58.2,67,-17.3,3.0,38,-9.5,1.7,58,-4.9,2.6,86,-16.5,3.8,56,69.7,2.5,38,40.7,1.7,23,130.0,1.0,70,7.7,3.1,20,185.7,0.9
PRY,2021-05-06,Paraguay,143,-27.4,5.1,287,86.4,10.3,249,149.0,8.9,43,53.6,1.5,1523,17.2,54.6,58,-13.4,2.1,93,144.7,3.3,63,8.6,2.3,109,26.7,3.9,42,-25.0,1.5,60,57.9,2.2,22,-4.3,0.8,83,18.6,3.0,12,-40.0,0.4
PER,2021-05-01,Perú,90,0,5.8,52,0,3.4,80,0,5.2,47,0,3.0,1012,0,65.4,88,0,5.7,16,0,1.0,47,0,3.0,26,0,1.7,32,0,2.1,12,0,0.8,5,0,0.3,36,0,2.3,5,0,0.3
PER,2021-05-02,Perú,55,-38.9,5.1,46,-11.5,4.3,60,-25.0,5.5,43,-8.5,4.0,700,-30.8,64.7,45,-48.9,4.2,23,43.8,2.1,28,-40.4,2.6,22,-15.4,2.0,13,-59.4,1.2,14,16.7,1.3,1,-80.0,0.1,26,-27.8,2.4,6,20.0,0.6
PER,2021-05-03,Perú,71,29.1,4.2,59,28.3,3.5,63,5.0,3.8,20,-53.5,1.2,1251,78.7,74.5,31,-31.1,1.8,25,8.7,1.5,46,64.3,2.7,22,0.0,1.3,17,30.8,1.0,19,35.7,1.1,2,100.0,0.1,32,23.1,1.9,21,250.0,1.3
PER,2021-05-04,Perú,116,63.4,8.1,53,-10.2,3.7,97,54.0,6.7,76,280.0,5.3,865,-30.9,60.2,42,35.5,2.9,26,4.0,1.8,43,-6.5,3.0,24,9.1,1.7,21,23.5,1.5,21,10.5,1.5,6,200.0,0.4,38,18.8,2.6,10,-52.4,0.7
PER,2021-05-05,Perú,87,-25.0,5.8,66,24.5,4.4,68,-29.9,4.6,55,-27.6,3.7,942,8.9,63.1,59,40.5,3.9,32,23.1,2.1,45,4.7,3.0,39,62.5,2.6,18,-14.3,1.2,19,-9.5,1.3,2,-66.7,0.1,42,10.5,2.8,20,100.0,1.3
PER,2021-05-06,Perú,77,-11.5,6.3,53,-19.7,4.3,60,-11.8,4.9,18,-67.3,1.5,776,-17.6,63.5,64,8.5,5.2,16,-50.0,1.3,32,-28.9,2.6,16,-59.0,1.3,21,16.7,1.7,22,15.8,1.8,3,50.0,0.2,61,45.2,5.0,4,-80.0,0.3
DOM,2021-05-01,República Dominicana,128,0,9.2,117,0,8.4,105,0,7.5,62,0,4.4,595,0,42.6,55,0,3.9,27,0,1.9,111,0,7.9,86,0,6.2,19,0,1.4,24,0,1.7,15,0,1.1,41,0,2.9,13,0,0.9
DOM,2021-05-02,República Dominicana,111,-13.3,11.2,111,-5.1,11.2,69,-34.3,7.0,54,-12.9,5.5,354,-40.5,35.8,65,18.2,6.6,15,-44.4,1.5,54,-51.4,5.5,67,-22.1,6.8,27,42.1,2.7,18,-25.0,1.8,4,-73.3,0.4,26,-36.6,2.6,13,0.0,1.3
DOM,2021-05-03,República Dominicana,187,68.5,11.2,191,72.1,11.4,81,17.4,4.8,55,1.9,3.3,701,98.0,41.8,86,32.3,5.1,41,173.3,2.4,60,11.1,3.6,141,110.4,8.4,33,22.2,2.0,24,33.3,1.4,17,325.0,1.0,47,80.8,2.8,12,-7.7,0.7
DOM,2021-05-04,República Dominicana,172,-8.0,9.1,183,-4.2,9.6,126,55.6,6.6,80,45.5,4.2,669,-4.6,35.2,90,4.7,4.7,78,90.2,4.1,79,31.7,4.2,225,59.6,11.8,38,15.2,2.0,28,16.7,1.5,33,94.1,1.7,88,87.2,4.6,11,-8.3,0.6
DOM,2021-05-05,República Dominicana,198,15.1,9.8,149,-18.6,7.4,109,-13.5,5.4,109,36.2,5.4,943,41.0,46.8,76,-15.6,3.8,79,1.3,3.9,75,-5.1,3.7,128,-43.1,6.3,29,-23.7,1.4,24,-14.3,1.2,14,-57.6,0.7,60,-31.8,3.0,23,109.1,1.1
DOM,2021-05-06,República Dominicana,255,28.8,13.4,180,20.8,9.4,122,11.9,6.4,37,-66.1,1.9,869,-7.8,45.6,73,-3.9,3.8,23,-70.9,1.2,62,-17.3,3.3,122,-4.7,6.4,24,-17.2,1.3,25,4.2,1.3,37,164.3,1.9,65,8.3,3.4,11,-52.2,0.6
SUR,2021-05-01,Surinam,15,0,30.6,0,0,0,1,0,2.0,0,0,0,15,0,30.6,2,0,4.1,0,0,0,0,0,0,8,0,16.3,2,0,4.1,0,0,0,1,0,2.0,3,0,6.1,2,0,4.1
SUR,2021-05-02,Surinam,16,6.7,32.7,6,100,12.2,0,-100.0,0,0,0,0,18,20.0,36.7,0,-100.0,0,1,100,2.0,1,100,2.0,3,-62.5,6.1,1,-50.0,2.0,0,0,0,0,-100.0,0,2,-33.3,4.1,1,-50.0,2.0
SUR,2021-05-03,Surinam,9,-43.8,23.1,1,-83.3,2.6,1,100,2.6,0,0,0,16,-11.1,41.0,1,100,2.6,3,200.0,7.7,3,200.0,7.7,2,-33.3,5.1,1,0.0,2.6,0,0,0,0,0,0,1,-50.0,2.6,1,0.0,2.6
SUR,2021-05-04,Surinam,6,-33.3,13.6,10,900.0,22.7,0,-100.0,0,0,0,0,16,0.0,36.4,3,200.0,6.8,0,-100.0,0,1,-66.7,2.3,5,150.0,11.4,3,200.0,6.8,0,0,0,0,0,0,0,-100.0,0,0,-100.0,0
SUR,2021-05-05,Surinam,6,0.0,13.6,7,-30.0,15.9,2,100,4.5,0,0,0,19,18.8,43.2,1,-66.7,2.3,0,0,0,3,200.0,6.8,2,-60.0,4.5,0,-100.0,0,0,0,0,1,100,2.3,3,100,6.8,0,0,0
SUR,2021-05-06,Surinam,15,150.0,34.1,3,-57.1,6.8,0,-100.0,0,0,0,0,10,-47.4,22.7,2,100.0,4.5,3,100,6.8,1,-66.7,2.3,6,200.0,13.6,0,0,0,0,0,0,1,0.0,2.3,2,-33.3,4.5,1,100,2.3
TTO,2021-05-01,Trinidad y Tobago,113,0,12.7,126,0,14.2,37,0,4.2,4,0,0.4,313,0,35.2,40,0,4.5,35,0,3.9,31,0,3.5,55,0,6.2,27,0,3.0,5,0,0.6,19,0,2.1,40,0,4.5,45,0,5.1
TTO,2021-05-02,Trinidad y Tobago,108,-4.4,10.8,239,89.7,23.9,27,-27.0,2.7,1,-75.0,0.1,315,0.6,31.5,59,47.5,5.9,33,-5.7,3.3,33,6.5,3.3,46,-16.4,4.6,15,-44.4,1.5,1,-80.0,0.1,19,0.0,1.9,48,20.0,4.8,57,26.7,5.7
TTO,2021-05-03,Trinidad y Tobago,223,106.5,13.0,290,21.3,16.9,60,122.2,3.5,38,3700.0,2.2,616,95.6,35.8,102,72.9,5.9,42,27.3,2.4,65,97.0,3.8,85,84.8,4.9,54,260.0,3.1,7,600.0,0.4,31,63.2,1.8,57,18.8,3.3,49,-14.0,2.9
TTO,2021-05-04,Trinidad y Tobago,151,-32.3,12.3,150,-48.3,12.2,39,-35.0,3.2,35,-7.9,2.8,422,-31.5,34.3,47,-53.9,3.8,41,-2.4,3.3,47,-27.7,3.8,82,-3.5,6.7,45,-16.7,3.7,3,-57.1,0.2,70,125.8,5.7,69,21.1,5.6,28,-42.9,2.3
TTO,2021-05-05,Trinidad y Tobago,105,-30.5,8.8,134,-10.7,11.2,45,15.4,3.8,16,-54.3,1.3,491,16.4,41.1,44,-6.4,3.7,35,-14.6,2.9,34,-27.7,2.8,92,12.2,7.7,63,40.0,5.3,9,200.0,0.8,36,-48.6,3.0,51,-26.1,4.3,41,46.4,3.4
TTO,2021-05-06,Trinidad y Tobago,79,-24.8,7.2,154,14.9,14.1,32,-28.9,2.9,9,-43.8,0.8,450,-8.4,41.1,58,31.8,5.3,30,-14.3,2.7,48,41.2,4.4,80,-13.0,7.3,29,-54.0,2.6,1,-88.9,0.1,14,-61.1,1.3,61,19.6,5.6,50,22.0,4.6
URY,2021-05-01,Uruguay,315,0,9.2,377,0,11.1,329,0,9.6,76,0,2.2,1129,0,33.1,325,0,9.5,75,0,2.2,200,0,5.9,206,0,6.0,50,0,1.5,100,0,2.9,25,0,0.7,178,0,5.2,26,0,0.8
URY,2021-05-02,Uruguay,223,-29.2,9.8,255,-32.4,11.2,252,-23.4,11.0,61,-19.7,2.7,645,-42.9,28.3,239,-26.5,10.5,49,-34.7,2.1,122,-39.0,5.3,156,-24.3,6.8,58,16.0,2.5,57,-43.0,2.5,23,-8.0,1.0,97,-45.5,4.3,44,69.2,1.9
URY,2021-05-03,Uruguay,295,32.3,10.8,281,10.2,10.3,235,-6.7,8.6,63,3.3,2.3,783,21.4,28.7,266,11.3,9.8,51,4.1,1.9,178,45.9,6.5,231,48.1,8.5,78,34.5,2.9,57,0.0,2.1,46,100.0,1.7,113,16.5,4.1,49,11.4,1.8
URY,2021-05-04,Uruguay,271,-8.1,9.6,333,18.5,11.8,314,33.6,11.2,84,33.3,3.0,792,1.1,28.2,249,-6.4,8.9,49,-3.9,1.7,187,5.1,6.6,213,-7.8,7.6,69,-11.5,2.5,60,5.3,2.1,29,-37.0,1.0,116,2.7,4.1,47,-4.1,1.7
URY,2021-05-05,Uruguay,263,-3.0,9.1,337,1.2,11.7,261,-16.9,9.0,94,11.9,3.3,850,7.3,29.4,273,9.6,9.5,66,34.7,2.3,175,-6.4,6.1,212,-0.5,7.3,104,50.7,3.6,64,6.7,2.2,27,-6.9,0.9,126,8.6,4.4,35,-25.5,1.2
URY,2021-05-06,Uruguay,327,24.3,11.3,342,1.5,11.9,252,-3.4,8.7,65,-30.9,2.3,875,2.9,30.3,253,-7.3,8.8,63,-4.5,2.2,216,23.4,7.5,183,-13.7,6.3,87,-16.3,3.0,57,-10.9,2.0,19,-29.6,0.7,126,0.0,4.4,21,-40.0,0.7
VEN,2021-05-01,Venezuela,152,0,7.3,135,0,6.5,111,0,5.4,18,0,0.9,1164,0,56.2,115,0,5.5,36,0,1.7,66,0,3.2,86,0,4.1,41,0,2.0,47,0,2.3,19,0,0.9,66,0,3.2,17,0,0.8
VEN,2021-05-02,Venezuela,188,23.7,12.1,94,-30.4,6.0,58,-47.7,3.7,22,22.2,1.4,787,-32.4,50.6,186,61.7,12.0,21,-41.7,1.4,40,-39.4,2.6,18,-79.1,1.2,25,-39.0,1.6,21,-55.3,1.4,10,-47.4,0.6,68,3.0,4.4,16,-5.9,1.0
VEN,2021-05-03,Venezuela,706,275.5,22.0,108,14.9,3.4,42,-27.6,1.3,13,-40.9,0.4,1105,40.4,34.4,202,8.6,6.3,32,52.4,1.0,31,-22.5,1.0,22,22.2,0.7,22,-12.0,0.7,837,3885.7,26.1,4,-60.0,0.1,75,10.3,2.3,12,-25.0,0.4
VEN,2021-05-04,Venezuela,366,-48.2,15.7,104,-3.7,4.5,54,28.6,2.3,26,100.0,1.1,1123,1.6,48.1,230,13.9,9.9,16,-50.0,0.7,52,67.7,2.2,38,72.7,1.6,45,104.5,1.9,140,-83.3,6.0,18,350.0,0.8,106,41.3,4.5,17,41.7,0.7
VEN,2021-05-05,Venezuela,295,-19.4,12.8,138,32.7,6.0,57,5.6,2.5,25,-3.8,1.1,1221,8.7,53.0,178,-22.6,7.7,20,25.0,0.9,68,30.8,3.0,21,-44.7,0.9,44,-2.2,1.9,86,-38.6,3.7,9,-50.0,0.4,126,18.9,5.5,15,-11.8,0.7
VEN,2021-05-06,Venezuela,151,-48.8,8.1,108,-21.7,5.8,47,-17.5,2.5,23,-8.0,1.2,1108,-9.3,59.6,147,-17.4,7.9,19,-5.0,1.0,55,-19.1,3.0,25,19.0,1.3,27,-38.6,1.5,12,-86.0,0.6,9,0.0,0.5,100,-20.6,5.4,27,80.0,1.5
